customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,IsSeniorCitizen
9108-EJFJP,Female,-0.43991649313097614,Yes,No,-1.2774445836787656,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,-0.3726311379561772,0.4760156288921734,No,0
0530-IJVDB,Male,-0.43991649313097614,No,Yes,1.5322605130033284,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1.656422999246659,2.538071554576198,No,0
0508-SQWPL,Female,-0.43991649313097614,Yes,Yes,1.002895784642934,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.4843733310673135,-1.488671756563799,No,0
2215-ZAFGX,Male,-0.43991649313097614,No,No,-0.9516816739185228,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6892571451499756,-0.655953393656631,No,0
8213-TAZPM,Female,-0.43991649313097614,Yes,Yes,1.4915401492832983,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.461992750227223,2.1806208849250117,No,0
7142-HVGBG,Male,2.273158691738958,Yes,No,0.43281069256250915,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.2708860952081187,0.5500530910350888,Yes,0
1304-SEGFY,Female,-0.43991649313097614,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,1.099721004191008,1.7746211486046792,No,0
7242-EDTYC,Male,-0.43991649313097614,No,Yes,0.47353105628253944,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.502653098069141,-0.7115529087549107,No,0
2904-GGUAZ,Female,-0.43991649313097614,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),0.641065032145158,1.0344874375775226,No,0
8267-ZNYVZ,Female,-0.43991649313097614,Yes,No,0.025607055362205634,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1.2958130502106107,0.033181956515811656,Yes,0
5136-GFPMB,Male,-0.43991649313097614,No,No,0.880734693482843,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),0.8188773111629334,0.7212136576471407,No,0
2595-KIWPV,Male,-0.43991649313097614,No,Yes,-0.21871512695797646,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.4976677070686424,0.3275625826923796,No,0
5243-SAOTC,Male,-0.43991649313097614,No,No,0.880734693482843,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.5014740841312035,0.44166562377688495,No,0
9398-MMQTO,Male,-0.43991649313097614,No,No,-1.1960038562387048,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),0.32200000811326246,-0.38511325141235614,No,0
7619-PLRLP,Female,-0.43991649313097614,Yes,No,0.8400143297628127,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),0.31036742911209936,0.2607130879458074,No,0
6457-GIRWB,Male,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.15249671409631763,-0.1948061014511502,Yes,0
6508-NJYRO,Male,-0.43991649313097614,Yes,No,-0.7073594915983407,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.5275800530716328,1.0805482497165164,No,0
1450-SKCVI,Female,-0.43991649313097614,No,No,0.9621754209229036,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.3020584441112687,0.29063321060607733,Yes,0
4710-NKCAW,Male,-0.43991649313097614,Yes,Yes,-1.1145631287986442,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),-0.012021188920128179,0.013398373934697658,No,0
5306-BVTKJ,Male,-0.43991649313097614,Yes,Yes,0.6364125111626608,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),-0.29785027294870164,-0.18955564015776716,No,0
0357-NVCRI,Female,-0.43991649313097614,No,Yes,-0.30015585439803716,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),-1.4860351280674797,0.44604214353059096,No,0
5570-PTWEH,Female,-0.43991649313097614,Yes,No,-1.1960038562387048,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.34526516611558833,-0.41293847009914064,Yes,0
2371-KFUOG,Male,-0.43991649313097614,No,No,1.0436161483629645,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),1.1429277261953275,1.1927778314692086,No,0
0463-ZSDNT,Male,-0.43991649313097614,No,No,-0.9109613101984924,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),-0.2662761299455452,0.24256725220977787,No,0
6502-MJQAE,Male,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.16080569909714826,-0.2054203693363294,Yes,0
6257-DTAYD,Male,-0.43991649313097614,Yes,No,1.5729808767233588,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.3091074262119398,2.0592009470079167,No,0
4616-ULAOA,Female,-0.43991649313097614,Yes,Yes,1.3286586944031769,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.5301264272340338,2.033015781080569,No,0
7693-LCKZL,Male,-0.43991649313097614,Yes,Yes,-1.1145631287986442,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.5114448661322006,-0.5700375902043092,Yes,0
7746-AWNQW,Female,-0.43991649313097614,No,No,-0.1779947632379461,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,-0.9642308700153169,0.17162804541509513,No,0
5996-EBTKM,Female,-0.43991649313097614,Yes,Yes,1.4100994218432374,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.17077648109814536,0.24081181726091733,No,0
2758-RNWXS,Male,-0.43991649313097614,No,No,0.10704778280226633,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,0.8122301231622688,0.08694743380973259,No,0
2314-TNDJQ,Female,-0.43991649313097614,Yes,Yes,1.6137012404433893,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),-0.3028356639492,-0.48868628656532137,No,0
2405-LBMUW,Female,-0.43991649313097614,Yes,Yes,1.1657772395230555,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),-0.467353566965646,-0.5448301511784642,No,0
3454-JFUBC,Male,2.273158691738958,No,No,1.4508197855632678,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.4876969250676457,-2.1583801338097746,No,0
0032-PGELS,Female,-0.43991649313097614,Yes,Yes,-1.2774445836787656,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-1.1387195550327598,1.454651127905693,Yes,0
9039-ZVJDC,Male,-0.43991649313097614,No,No,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.517609271070636,1.8150665404640904,No,0
6797-LNAQX,Male,-0.43991649313097614,Yes,Yes,1.5322605130033284,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),1.114677177192503,1.7079758233580868,Yes,0
9013-AQORL,Female,-0.43991649313097614,No,Yes,0.6364125111626608,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),-0.6385186579827569,-0.40636126255101845,No,0
2898-MRKPI,Male,-0.43991649313097614,Yes,Yes,1.4508197855632678,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),1.2060760122016398,1.7497989413953843,No,0
2750-BJLSB,Female,-0.43991649313097614,No,No,0.5956921474426305,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1.2941512532104444,0.7709157391405012,No,0
3648-GZPHF,Male,-0.43991649313097614,Yes,Yes,-0.015113308357824713,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,-0.9476129000136557,0.014321565961758898,No,0
2075-RMJIK,Female,-0.43991649313097614,Yes,Yes,-1.1145631287986442,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.5105602889699654,0.5690516731147045,No,0
9588-YRFHY,Male,-0.43991649313097614,No,No,0.6771328748826912,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.491020519067978,-1.0096190105855825,No,0
6394-MFYNG,Female,-0.43991649313097614,No,No,0.6364125111626608,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.4171242312227377,0.9018755906219177,Yes,0
1564-NTYXF,Female,2.273158691738958,No,No,-0.7888002190384014,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.572931355138347,-0.45192837842709627,Yes,0
9364-YKUVW,Male,-0.43991649313097614,No,No,-0.7073594915983407,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.4943441130683104,1.0570384920929734,No,0
5392-AKEMH,Female,-0.43991649313097614,No,No,-0.8295205827584317,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.6551366279844181,0.5434493174320283,No,0
2451-YMUXS,Male,2.273158691738958,No,No,1.4100994218432374,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),-0.007035797919630092,-0.009921174578676245,No,0
3914-FDRHP,Male,-0.43991649313097614,No,No,-0.9516816739185228,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,0.7141841001524675,-0.6796759199190942,No,0
3078-ZKNTS,Female,-0.43991649313097614,Yes,Yes,-0.7888002190384014,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.4960059100684764,1.180049789544757,No,0
1024-KPRBB,Female,-0.43991649313097614,No,No,0.22920887396235737,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,0.8089065291619363,0.18540855469000622,No,0
4690-PKDQG,Female,2.273158691738958,Yes,No,0.3920903288424788,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1.0232783421833662,0.4012175416840626,No,0
8155-IBNHG,Female,-0.43991649313097614,Yes,No,-0.3408762181180675,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.35357415111641893,-0.12052501945687098,Yes,0
0886-QGENL,Female,2.273158691738958,Yes,No,-0.21871512695797646,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.2127232002023045,-0.2652409086971305,Yes,0
9547-ITEFG,Male,-0.43991649313097614,Yes,Yes,-0.9516816739185228,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.2575917192067896,-1.1968269924407904,No,0
1264-FUHCX,Female,-0.43991649313097614,Yes,No,0.6771328748826912,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),-0.28123230294704044,-0.19043163780440944,No,0
7789-CRUVC,Female,2.273158691738958,Yes,No,1.1657772395230555,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.9784098231788811,1.140607902787717,No,0
6598-KELSS,Male,-0.43991649313097614,No,Yes,0.7178532386027215,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),-0.721608507991063,-0.5180090044646625,No,0
8739-WWKDU,Male,2.273158691738958,No,No,-0.30015585439803716,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.8222009051632655,-0.24678841517611946,Yes,0
8685-WHQPW,Female,2.273158691738958,No,No,-0.4223169455581282,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.32033821111309646,-0.13528425486283774,Yes,0
4745-LSPLO,Male,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4710789550659844,1.87922184331286,Yes,0
8083-YTZES,Male,-0.43991649313097614,No,No,-1.1552834925186746,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.31867641411292996,-0.36816160067971315,Yes,0
7240-FQLHE,Female,2.273158691738958,Yes,No,-0.5851984004382496,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),1.1628692901973208,-0.6805092485422347,Yes,0
6664-FPDAC,Female,2.273158691738958,No,No,0.9621754209229036,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1.5683477582378549,1.5090256644360003,Yes,0
9972-VAFJJ,Female,2.273158691738958,Yes,No,0.8400143297628127,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,0.9717626351782166,0.8162945386777742,No,0
0422-UXFAP,Female,-0.43991649313097614,Yes,No,0.758573602322752,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.1329569441943304,0.8594312304340702,No,0
1904-WAJAA,Female,-0.43991649313097614,Yes,Yes,-0.3408762181180675,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,-0.013682985920294679,0.004664204493072816,No,0
5130-YPIRV,Female,-0.43991649313097614,Yes,No,1.2064976032430856,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),0.24057195510512236,0.2902494872418333,No,0
2843-CQMEG,Male,-0.43991649313097614,No,No,-0.3408762181180675,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,-0.5005895069689685,0.17063905796516998,No,0
6439-PKTRR,Female,-0.43991649313097614,Yes,Yes,1.5322605130033284,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,0.5297246331340278,0.8116761381164455,No,0
5351-QESIO,Male,-0.43991649313097614,No,Yes,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-1.3481059770536914,1.7221306786122084,No,0
0786-VSSUD,Male,2.273158691738958,No,No,-0.6666391278783103,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,-0.8562140650045189,0.5707857975717553,Yes,0
5568-DMXZS,Female,-0.43991649313097614,No,No,-0.9924020376385531,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.022876548083360315,-0.022702732932063114,No,0
8468-FZTOE,Female,-0.43991649313097614,Yes,Yes,1.6137012404433893,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,0.31867641411292996,0.5142485247540862,No,0
6633-SYEUS,Female,-0.43991649313097614,No,No,-0.38159658183809786,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),0.612814483142334,-0.2338479120679953,No,0
6447-GORXK,Male,-0.43991649313097614,No,Yes,-0.055833672077855064,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),-1.3215172250510334,0.0737851593887364,No,0
6967-PEJLL,Male,-0.43991649313097614,Yes,Yes,0.18848851024232702,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,-0.8163309370005319,-0.15386900217995317,No,0
3976-BWUCK,Female,-0.43991649313097614,Yes,No,-0.0965540357978854,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),0.9750862291785486,-0.09414851067813068,Yes,0
5981-ZVXOT,Female,2.273158691738958,No,No,0.10704778280226633,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.4486983742258936,0.1550799489101298,No,0
1684-FLBGS,Female,-0.43991649313097614,Yes,Yes,-0.38159658183809786,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),0.1574821050968162,-0.06009463300561315,No,0
1389-WNUIB,Female,-0.43991649313097614,Yes,Yes,-0.5037576729981889,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),0.3735157151184122,-0.18816140747630575,No,0
0376-OIWME,Male,-0.43991649313097614,Yes,No,0.14776814652229667,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9584682591768874,0.1416310781590209,No,0
3585-ISXZP,Female,-0.43991649313097614,No,No,-0.9924020376385531,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),1.0266019361836989,-1.0188018533123866,Yes,0
0218-QNVAS,Male,-0.43991649313097614,Yes,Yes,1.5729808767233588,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),1.1894580421999785,1.8709947540453722,No,0
6583-QGCSI,Female,2.273158691738958,Yes,No,0.7178532386027215,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.7740087921584478,0.5556247181579225,Yes,0
0804-YGEQV,Female,-0.43991649313097614,Yes,Yes,0.43281069256250915,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),-1.3397969920528607,-0.5798784640235652,No,0
7164-BPTUT,Male,-0.43991649313097614,No,Yes,1.002895784642934,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0.8238627021634315,0.8262484311242425,No,0
4174-LPGTI,Female,-0.43991649313097614,Yes,Yes,0.35136996512244845,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),0.05777428508684881,0.02030014853594046,Yes,0
2523-EWWZL,Female,-0.43991649313097614,Yes,No,-0.21871512695797646,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.37683930911874425,-0.08242045733666228,No,0
0928-XUTSN,Female,-0.43991649313097614,No,No,-0.7888002190384014,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.5230774451333633,-0.4126036032952443,No,0
2108-XWMPY,Male,-0.43991649313097614,No,No,-1.1960038562387048,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,-0.9742016520163136,1.165148932565628,Yes,0
0052-YNYOT,Female,-0.43991649313097614,No,No,1.4100994218432374,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,-1.4694171580658184,-2.072024285035144,No,0
6304-IJFSQ,Male,-0.43991649313097614,No,No,-1.1960038562387048,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,-0.49394231896830415,0.5907569182455801,Yes,0
9586-JGQKH,Female,-0.43991649313097614,Yes,No,1.2879383306831464,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.3506523512160928,1.7395569345585213,No,0
4501-VCPFK,Male,-0.43991649313097614,No,No,-0.2594354906780068,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,-0.9642308700153169,0.25015570888930516,No,0
6075-SLNIL,Male,-0.43991649313097614,No,No,0.22920887396235737,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1.0083221691818711,0.23111638898945827,No,0
9347-AERRL,Male,-0.43991649313097614,Yes,No,-0.38159658183809786,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-1.5109620830699715,0.5765779661864732,No,0
0093-XWZFY,Male,-0.43991649313097614,No,No,0.3106496014024181,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.3207400052131024,0.41028735617567785,Yes,0
